hotel_id,categories,hotel_name,titulo_review,user_id,rating
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection","Excellent Hotel, Friendly staff and great location",1792,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection","Location, location, location!",1793,4.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Two thumbs up,1794,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Happy Hour and more,1795,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Pool was the best part,1796,4.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Quaint boutique hotel slap bang downtown,1797,3.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",A Must See Hotel....an Attraction,1798,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Ultra Modern,1799,4.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Best Location in Key West,1800,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Engagement Trip,1801,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Awesome place,1802,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Cool Vibe Central Location,1803,4.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Heavenly Stay,1804,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Respite in the Heart of the Action,1805,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Amazing hotel experience in a prime location,1806,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Smallest room I've ever had,1807,4.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",A quirky unusual place to stay,1808,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",What a gem!!!,1809,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Bad mistake,1810,1.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Wonderful location!,1811,4.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Great place to stay!,1812,4.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Wonderful stay...,1813,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,"Pleasant stay, but could use a facelift",1814,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Just OK,1815,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Doesn't look like Vegas.,1816,2.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Best Place Ever,1817,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great place- nice people!,1818,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Our team strives to provide service that makes every guest feel at home,1819,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Nice Casino/Terrible Management,1820,1.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Suncoast Hotel mixed review,1821,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,coffee shop food sucks/ buffet service bad,1822,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Las Vegas - Way out West!,1823,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great value,1824,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Far From Strip but Nice,1825,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,"What a great place for kids, exceptional offstrip value",1826,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great for the Family,1827,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Best Kept Secret !,1828,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,"Not bad, with improvements under way",1829,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,A 3 day Journey to get there but worth it,1830,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Home Away From Home,1831,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great place away from the insanity of the Strip!,1832,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Suncoast Hotel Casino is a great value in Las Vegas!,1833,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Wii admit when I'm wrong!,1834,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Very nice hotel,1835,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Fun Times,1836,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Next time will stay somewhere else,1837,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,A Walk Back in Time,1838,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Lovely place!,1839,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,"Honestly, surprising aside from the smoky casino",1840,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Everything you could want in a hotel and casino,1841,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Home away from home,1842,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Not A Happy Guest,1843,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Enjoyed our stay,1844,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Nice Off the Strip Hotel,1845,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great stay,1846,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Fantastic room with a view!,1847,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Seeking sunshine,1848,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Wonderful family hotel for Las Vegas,1849,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,For the price...WOW!,1850,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Comfortable an affordable,1851,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great Off-Strip Hotel,1852,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Off the beaten path but very nice!,1853,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Decent hotel. Nothing fancy. Just the basics,1854,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,more for your money!!!!!,1855,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Clean but Smelly,1856,2.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great meeting facility,1857,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,"great hotel, lovely rooms with great views",1858,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great View of Golf Course Mountains,1859,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great place!,1860,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Beware!,1861,1.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,EXCELLENT VALUE FOR YOUR MONEY,1862,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Repeat Customers,1863,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Great Place away from Noisy strip,1864,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,"loved it ,",1865,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,a walk through the casino,1866,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Unexpected pleasure!,1867,4.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Who Maid the Bed,1868,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Quiet off the strip hotel,1869,5.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Edc weekend 2017,1870,3.0
AWEw3i5yRxPSIh2RsYCd,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Suncoast Hotel and Casino,Last year for annual Suncoast stay,1871,3.0
AVwciZhBIN2L1WUfmDDB,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",Rodeway Inn Oceanview,Horrible,1872,1.0
AVwciZhBIN2L1WUfmDDB,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",Rodeway Inn Oceanview,Consider a better hotel,1873,1.0
AVwciZhBIN2L1WUfmDDB,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",Rodeway Inn Oceanview,"Could have been worse, just ok",1874,3.0
AVwciZhBIN2L1WUfmDDB,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",Rodeway Inn Oceanview,Great experience!,1875,4.0
AVwciZhBIN2L1WUfmDDB,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",Rodeway Inn Oceanview,bad customer service,1876,1.0
AVwdqHqOIN2L1WUfx_tW,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",Rodeway Inn Boardwalk,BE CAREFUL DO NOT STAY HERE,1877,1.0
AVwdqHqOIN2L1WUfx_tW,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",Rodeway Inn Boardwalk,You get what you pay for,1878,3.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Cubs retreat!,1879,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Perfect Location !!,1880,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Nice neighborhood,1881,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Noisy hotel,1882,1.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Nice room,1883,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Extremely basic,1884,3.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Amazing hotel,1885,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Two bathroom kitchenette suite,1886,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Dilemma Value/Location Vs Lack of Sleep,1887,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Excellent location,1888,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,If you want to save money stay here!,1889,3.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Nostalgia in modern Chicago,1890,3.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Really nice for very little,1891,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Perfect first time visit to Chicago,1892,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,weekend getaway,1893,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Awesome hotel location.,1894,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Fantastic Location!,1895,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Try River Hotel!!! You'll be glad you did!!,1896,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Previous reviews generally correct,1897,3.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,good hotel in excellent location,1898,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,BED BUGS,1899,1.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Stay here if you don't mind crappy service,1900,1.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Good enough,1901,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Excellent and good value for money,1902,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Great location, small but comfy rooms",1903,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,River Hotel Review,1904,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Nice Clean Hotel, Great Location, but Rigid Policies",1905,3.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Amazing Hotel,1906,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Overpriced, teeny, tiny rooms",1907,2.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Great Spring Break 2018!!!,1908,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Great Stay!,1909,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Gir's weekend,1910,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Excellent hotel, excellent location!",1911,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Another wonderful stay,1912,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Did we just get lucky,1913,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Spectacular view and wonderful Service :),1914,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Some things right... so many things wrong,1915,2.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Great Location, Tiny Rooms",1916,3.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Great Stay! Thanks Virginia!,1917,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Just perfect,1918,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Wonderful,1919,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,small clean room,1920,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Absolutely perfect for my needs,1921,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Nice Place To Lay Your Head for the pricr,1922,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Wonderful hotel!,1923,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Great Hotel in a perfect location,1924,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Great location, good hotel",1925,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,nice hotel for a great price,1926,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Perfect!,1927,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Location Location Location,1928,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Great Location,1929,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Comfy, clean, great river view, loved it..",1930,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Cool place, great staff!",1931,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Stylish rooms, excellent staff, excellent location",1932,5.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,"Great hotel, best value, awesome location",1933,4.0
AVwd3-Mk_7pvs4fz-BmW,"Hotels,Hotels and motels,Lodging,Motels,Hotel",River Hotel,Worst hotel ever,1934,1.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Not yet ready for business travellers,1935,2.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Nice apartment hotel,1936,5.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Annoying Traveldesk,1937,4.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Relax and enjoy the city,1938,5.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Great place to stay while visiting San Fran,1939,5.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Quiet and eclean hotel,1940,4.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Wont stay here again and its a shame,1941,2.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Better Than An Ordinary Room!,1942,5.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Nice Value...but,1943,4.0
AVwelVZLIN2L1WUf6TpO,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Wyndham Canterbury at San Francisco,Do you want a time share?,1944,3.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,Location Location Location,1945,5.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,Best deal in downtown Atlanta,1946,5.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,Basic. Basic. Basic.,1947,2.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,Top tier Motel 6 in a great location,1948,4.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,Efficient and great value,1949,4.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,"Great Location, Great Rooms - JUST NOISY!",1950,4.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,Do Yourself a Favor and Stay At Another Hotel!,1951,1.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,Excellent value for money!,1952,4.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,Consistency is key..had better experiences until today.,1953,1.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,Nice central hotel,1954,4.0
AVwdk4zOByjofQCxqeEN,"Hotels Motels,Hotel",Motel 6 Atlanta Downtown,"Rooms as nice as Hilton, third of the cost. Same location. Missing only nice lobby and toiletries.",1955,4.0
